id,seed,type,path,file,step_start,step_end,event,n_maps,v_value,v_llm
000304,191,transition,191/transition_step_0001_0005_find_key.txt,transition_step_0001_0005_find_key.txt,1,5,find_key,5,0.8601,0.55
000288,805,off_track,805/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8515,0.85
000190,871,off_track,871/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8515,0.75
000085,20,off_track,20/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8515,0.2
000155,87,intermediate,87/intermediate_step_0046_0050_open_door.txt,intermediate_step_0046_0050_open_door.txt,46,50,open_door,5,0.9227,0.98
000037,270,transition,270/transition_step_0018_0022_open_door.txt,transition_step_0018_0022_open_door.txt,18,22,open_door,5,0.9606,0.15
000051,106,intermediate,106/intermediate_step_0014_0018_reach_goal.txt,intermediate_step_0014_0018_reach_goal.txt,14,18,reach_goal,5,0.9801,0.95
000042,270,off_track,270/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.9415,0.12
000183,871,initial,871/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.65
000295,385,transition,385/transition_step_0178_0182_open_door.txt,transition_step_0178_0182_open_door.txt,178,182,open_door,5,0.9606,0.85
000233,308,off_track,308/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8262,0.0
000157,87,intermediate,87/intermediate_step_0052_0056_reach_goal.txt,intermediate_step_0052_0056_reach_goal.txt,52,56,reach_goal,5,0.9801,0.95
000220,661,transition,661/transition_step_0024_0028_reach_goal.txt,transition_step_0024_0028_reach_goal.txt,24,28,reach_goal,5,1.0,0.95
000054,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9415,1.0
000261,491,intermediate,491/intermediate_step_0022_0026_find_key.txt,intermediate_step_0022_0026_find_key.txt,22,26,find_key,5,0.8864,0.95
000109,466,initial,466/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.85
000181,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8601,0.95
000121,214,worst,214/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,0.8687,0.55
000172,99,initial,99/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8179,0.65
000080,20,intermediate,20/intermediate_step_0190_0194_find_key.txt,intermediate_step_0190_0194_find_key.txt,190,194,find_key,5,0.8687,0.95
000301,385,off_track,385/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9321,0.85
000062,71,intermediate,71/intermediate_step_0008_0012_reach_goal.txt,intermediate_step_0008_0012_reach_goal.txt,8,12,reach_goal,5,1.0,0.85
000004,102,intermediate,102/intermediate_step_0000_0004_find_key.txt,intermediate_step_0000_0004_find_key.txt,0,4,find_key,5,0.8429,0.9
000092,614,intermediate,614/intermediate_step_0045_0049_open_door.txt,intermediate_step_0045_0049_open_door.txt,45,49,open_door,5,0.9135,0.85
000134,330,transition,330/transition_step_0018_0022_reach_goal.txt,transition_step_0018_0022_reach_goal.txt,18,22,reach_goal,5,1.0,0.95
000068,700,transition,700/transition_step_0001_0005_find_key.txt,transition_step_0001_0005_find_key.txt,1,5,find_key,5,0.8687,0.65
000280,805,initial,805/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8515,0.3
000228,308,intermediate,308/intermediate_step_0003_0007_find_key.txt,intermediate_step_0003_0007_find_key.txt,3,7,find_key,5,0.8687,0.45
000197,663,intermediate,663/intermediate_step_0046_0050_open_door.txt,intermediate_step_0046_0050_open_door.txt,46,50,open_door,5,0.9415,0.65
000095,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8097,0.45
000180,99,off_track,99/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8345,0.35
000159,87,off_track,87/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8864,0.95
000030,860,intermediate,860/intermediate_step_0020_0024_reach_goal.txt,intermediate_step_0020_0024_reach_goal.txt,20,24,reach_goal,5,0.99,0.98
000151,87,worst,87/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.65
000215,661,worst,661/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.01
000201,663,off_track,663/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8687,0.95
000251,343,transition,343/transition_step_0194_0198_open_door.txt,transition_step_0194_0198_open_door.txt,194,198,open_door,5,0.9321,0.98
000126,214,transition,214/transition_step_0054_0058_reach_goal.txt,transition_step_0054_0058_reach_goal.txt,54,58,reach_goal,5,1.0,0.85
000005,102,transition,102/transition_step_0038_0042_open_door.txt,transition_step_0038_0042_open_door.txt,38,42,open_door,5,0.9227,0.1
000139,458,initial,458/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.05
000009,102,off_track,102/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8179,0.85
000086,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.9135,0.45
000316,955,intermediate,955/intermediate_step_0082_0086_open_door.txt,intermediate_step_0082_0086_open_door.txt,82,86,open_door,5,0.8775,0.5
000019,435,intermediate,435/intermediate_step_0018_0022_reach_goal.txt,intermediate_step_0018_0022_reach_goal.txt,18,22,reach_goal,5,0.99,0.95
000184,871,worst,871/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.65
000156,87,transition,87/transition_step_0054_0058_reach_goal.txt,transition_step_0054_0058_reach_goal.txt,54,58,reach_goal,5,1.0,0.72
000015,435,intermediate,435/intermediate_step_0001_0005_find_key.txt,intermediate_step_0001_0005_find_key.txt,1,5,find_key,5,0.8601,0.65
000271,413,transition,413/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.8864,0.72
000021,435,off_track,435/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8775,0.68
000056,71,worst,71/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.99
000219,661,intermediate,661/intermediate_step_0014_0018_open_door.txt,intermediate_step_0014_0018_open_door.txt,14,18,open_door,5,0.9135,0.15
000061,71,transition,71/transition_step_0010_0014_reach_goal.txt,transition_step_0010_0014_reach_goal.txt,10,14,reach_goal,5,1.0,0.98
000163,372,transition,372/transition_step_0109_0113_find_key.txt,transition_step_0109_0113_find_key.txt,109,113,find_key,5,0.9135,0.95
000047,106,intermediate,106/intermediate_step_0000_0004_find_key.txt,intermediate_step_0000_0004_find_key.txt,0,4,find_key,5,0.8687,0.85
000136,330,off_track,330/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8515,0.92
000032,860,off_track,860/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8953,0.9
000214,661,initial,661/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.5
000310,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9415,0.95
000033,860,off_track,860/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9321,0.95
000057,71,transition,71/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.9227,0.65
000145,458,transition,458/transition_step_0026_0030_reach_goal.txt,transition_step_0026_0030_reach_goal.txt,26,30,reach_goal,5,1.0,0.75
000279,413,off_track,413/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9321,0.85
000303,191,worst,191/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.45
000259,491,worst,491/worst_step_0025_find_key.txt,worst_step_0025_find_key.txt,25,25,find_key,1,0.8775,0.65
000123,214,intermediate,214/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8687,0.45
000250,343,intermediate,343/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8601,0.35
000039,270,transition,270/transition_step_0022_0026_reach_goal.txt,transition_step_0022_0026_reach_goal.txt,22,26,reach_goal,5,1.0,0.92
000315,955,transition,955/transition_step_0085_0089_open_door.txt,transition_step_0085_0089_open_door.txt,85,89,open_door,5,0.9044,0.28
000046,106,transition,106/transition_step_0003_0007_find_key.txt,transition_step_0003_0007_find_key.txt,3,7,find_key,5,0.8953,0.52
000306,191,transition,191/transition_step_0042_0046_open_door.txt,transition_step_0042_0046_open_door.txt,42,46,open_door,5,0.9044,0.29
000179,99,intermediate,99/intermediate_step_0041_0045_reach_goal.txt,intermediate_step_0041_0045_reach_goal.txt,41,45,reach_goal,5,0.9801,0.1
000200,663,off_track,663/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8097,0.3
000075,700,off_track,700/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8775,0.2
000246,769,off_track,769/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9044,0.9
000069,700,intermediate,700/intermediate_step_0000_0002_find_key.txt,intermediate_step_0000_0002_find_key.txt,0,2,find_key,3,0.8515,0.4
000108,121,off_track,121/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.8601,0.95
000224,661,off_track,661/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.951,0.12
000211,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8864,0.75
000241,769,intermediate,769/intermediate_step_0017_0021_open_door.txt,intermediate_step_0017_0021_open_door.txt,17,21,open_door,5,0.8953,0.45
000226,308,worst,308/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,0.8345,0.9
000210,130,intermediate,130/intermediate_step_0056_0060_reach_goal.txt,intermediate_step_0056_0060_reach_goal.txt,56,60,reach_goal,5,0.9801,0.95
000011,102,off_track,102/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.8775,0.7
000129,330,worst,330/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.05
000243,769,intermediate,769/intermediate_step_0027_0031_reach_goal.txt,intermediate_step_0027_0031_reach_goal.txt,27,31,reach_goal,5,0.9801,0.15
000231,308,transition,308/transition_step_0077_0081_reach_goal.txt,transition_step_0077_0081_reach_goal.txt,77,81,reach_goal,5,1.0,0.12
000012,435,initial,435/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8179,0.9
000029,860,transition,860/transition_step_0022_0026_reach_goal.txt,transition_step_0022_0026_reach_goal.txt,22,26,reach_goal,5,1.0,0.9
000265,491,intermediate,491/intermediate_step_0062_0066_reach_goal.txt,intermediate_step_0062_0066_reach_goal.txt,62,66,reach_goal,5,0.9801,0.9
000283,805,intermediate,805/intermediate_step_0046_0050_find_key.txt,intermediate_step_0046_0050_find_key.txt,46,50,find_key,5,0.8775,0.65
000206,130,intermediate,130/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8775,0.5
